player_id,league_id,team_id,footballer_id,footballer_name_footballer,age,club,league_name,position,position_acronym,contract,market_value,height,feet,rating,potential,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling,num_players,avg_age,total_squad_value,country,num_legionnaires,avg_marketing_val,num_teams,players,avg_marketing_val_league,avg_age_league
828,pl1,30,828,Tihomir Kostadinov,28,Piast Gliwice,PKO BP Ekstraklasa,Attacking Midfield,MC,"Jun 30, 2025",€300k,"1,79m",right,54,58.0,0,55,50,55,0,0,0,0,50,0,0,0,70,0,0,0,0,40,55,50,60,60,60,80,75,20,50,40,70,65,60,55,60,45,55,30,60,60,40,45,30,65,50,55,60,45,35,60,45,60,70,28,26.4,€10.53m,Poland,8,€376k,18 teams,525,€468k,25.4
829,pl1,30,829,Szczepan Mucha,20,Piast Gliwice,PKO BP Ekstraklasa,Attacking Midfield,AMR,"Jun 30, 2026",€200k,"1,73m",,39,,0,45,55,40,0,0,0,0,50,0,0,0,30,0,0,0,0,50,35,50,40,45,35,75,45,20,45,30,50,35,50,65,60,55,35,60,60,50,40,45,15,50,45,35,45,35,55,55,35,20,35,28,26.4,€10.53m,Poland,8,€376k,18 teams,525,€468k,25.4
830,pl1,30,830,Filip Karbowy,27,Piast Gliwice,PKO BP Ekstraklasa,Attacking Midfield,MC,"Jun 30, 2025",€25k,"1,82m",,47,53.0,0,50,50,50,0,0,0,0,65,0,0,0,55,0,0,0,0,30,55,40,55,60,55,55,70,25,60,50,65,50,45,55,55,45,45,40,55,60,40,65,50,55,40,50,65,40,35,80,30,40,40,28,26.4,€10.53m,Poland,8,€376k,18 teams,525,€468k,25.4
831,pl1,30,831,Jorge Félix,33,Piast Gliwice,PKO BP Ekstraklasa,Left Winger,"AMR, AMC","Jun 30, 2025",€300k,"1,75m",right,53,59.0,0,55,50,50,0,0,0,0,65,0,0,0,60,0,0,0,0,35,60,55,55,55,60,75,55,50,65,50,55,60,60,60,60,40,35,50,55,60,40,60,50,65,55,55,60,55,55,45,20,35,40,28,26.4,€10.53m,Poland,8,€376k,18 teams,525,€468k,25.4
832,pl1,30,832,Damian Kadzior,32,Piast Gliwice,PKO BP Ekstraklasa,Right Winger,"MR, AMR","Jun 30, 2025",€350k,"1,74m",left,56,64.0,0,60,55,55,0,0,0,0,65,0,0,0,60,0,0,0,0,50,55,40,60,70,60,70,55,45,70,45,65,75,70,55,65,50,35,60,55,70,50,60,60,60,70,70,60,60,35,60,20,35,40,28,26.4,€10.53m,Poland,8,€376k,18 teams,525,€468k,25.4
833,pl1,30,833,Andreas Katsantonis,24,Piast Gliwice,PKO BP Ekstraklasa,Centre-Forward,ST,"Jun 30, 2027",€600k,"1,81m",right,45,50.0,0,50,60,40,0,0,0,0,50,0,0,0,40,0,0,0,0,50,45,55,55,60,55,65,40,35,60,25,60,55,65,60,55,60,50,60,65,60,50,30,45,50,40,45,40,50,60,35,25,25,30,28,26.4,€10.53m,Poland,8,€376k,18 teams,525,€468k,25.4
834,pl1,30,834,Maciej Rosolek,23,Piast Gliwice,PKO BP Ekstraklasa,Centre-Forward,"AML, ST","Jun 30, 2025",€450k,"1,83m",both,52,65.0,0,55,60,45,0,0,0,0,45,0,0,0,55,0,0,0,0,50,65,75,55,50,50,70,50,60,60,35,60,45,70,65,60,60,45,60,65,65,45,40,60,60,30,45,50,65,65,35,30,35,30,28,26.4,€10.53m,Poland,8,€376k,18 teams,525,€468k,25.4
835,pl1,30,835,Fabian Piasecki,29,Piast Gliwice,PKO BP Ekstraklasa,Centre-Forward,ST,"Dec 31, 2026",€300k,"1,86m",right,53,55.0,0,55,65,45,0,0,0,0,55,0,0,0,45,0,0,0,0,75,65,70,50,50,60,65,40,40,55,40,60,50,60,55,55,75,65,60,55,65,80,35,60,50,30,40,55,55,65,45,40,45,35,28,26.4,€10.53m,Poland,8,€376k,18 teams,525,€468k,25.4
836,pl1,31,836,Rafal Gikiewicz,37,Widzew Lodz,PKO BP Ekstraklasa,Goalkeeper,GK,"Jun 30, 2025",€300k,"1,90m",right,58,68.0,55,55,65,30,65,55,65,60,35,55,40,65,45,60,60,65,55,90,65,65,55,55,60,85,20,65,10,70,40,40,80,40,80,70,80,80,45,60,65,35,15,40,0,0,0,0,0,0,0,0,0,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
837,pl1,31,837,Mikolaj Bieganski,22,Widzew Lodz,PKO BP Ekstraklasa,Goalkeeper,GK,"Jun 30, 2026",€200k,"1,88m",right,53,70.0,50,55,60,20,60,60,50,35,30,60,40,55,40,60,70,55,50,40,55,65,60,60,60,80,40,45,30,60,45,40,65,60,65,55,80,60,60,55,50,5,15,40,0,0,0,0,0,0,0,0,0,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
838,pl1,31,838,Jan Krzywanski,21,Widzew Lodz,PKO BP Ekstraklasa,Goalkeeper,GK,"Jun 30, 2025",€50k,"1,89m",right,41,,45,40,45,20,60,40,40,25,5,50,45,65,40,45,70,50,45,60,35,50,30,65,50,15,15,45,5,55,40,35,30,45,65,40,65,50,35,10,60,25,15,20,0,0,0,0,0,0,0,0,0,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
839,pl1,31,839,Kreshnik Hajrizi,25,Widzew Lodz,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2026",€800k,"1,85m",right,59,66.0,0,55,65,45,0,0,0,0,50,0,0,0,50,0,0,0,0,60,65,65,55,70,60,80,35,55,35,65,65,30,60,55,55,65,65,65,60,70,65,40,40,45,20,30,40,20,65,30,35,65,65,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
840,pl1,31,840,Mateusz Zyro,26,Widzew Lodz,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2025",€600k,"1,90m",both,52,63.0,0,50,60,50,0,0,0,0,50,0,0,0,60,0,0,0,0,55,65,45,45,60,60,60,40,55,30,60,55,30,60,60,40,70,65,70,55,60,60,40,55,45,30,45,35,25,60,55,50,65,60,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
841,pl1,31,841,Juan Ibiza,29,Widzew Lodz,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2025",€500k,"1,87m",left,57,61.0,0,55,65,50,0,0,0,0,45,0,0,0,50,0,0,0,0,65,60,70,65,70,60,20,35,50,35,65,60,45,65,60,55,60,65,75,65,70,65,40,50,50,30,35,40,35,65,55,50,70,65,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
842,pl1,31,842,Luís Silva,25,Widzew Lodz,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2025",€400k,"1,86m",left,53,61.0,0,55,60,50,0,0,0,0,55,0,0,0,65,0,0,0,0,60,60,65,60,55,60,65,30,60,40,55,65,50,55,50,50,65,65,65,55,60,70,45,35,50,35,50,50,35,60,45,40,60,65,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
843,pl1,31,843,Pawel Kwiatkowski,17,Widzew Lodz,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2025",€25k,"1,89m",,38,,0,45,50,25,0,0,0,0,30,0,0,0,40,0,0,0,0,55,50,45,30,35,70,80,25,55,15,55,35,20,40,50,60,50,60,65,50,25,40,5,15,35,5,5,5,20,50,10,5,55,60,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
844,pl1,31,844,Samuel Kozlovský,25,Widzew Lodz,PKO BP Ekstraklasa,Left-Back,"DL, WBL","Jun 30, 2026",€500k,"1,82m",left,44,,0,50,55,40,0,0,0,0,45,0,0,0,60,0,0,0,0,60,50,40,45,55,70,80,50,35,60,45,40,45,45,70,70,40,35,75,70,35,30,5,40,45,25,50,40,65,35,5,20,45,60,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
845,pl1,31,845,Marcel Krajewski,20,Widzew Lodz,PKO BP Ekstraklasa,Right-Back,"DR, WBR","Jun 30, 2027",€450k,"1,82m",right,43,,0,50,60,50,0,0,0,0,45,0,0,0,55,0,0,0,0,55,55,60,40,55,45,65,55,25,55,45,60,25,60,60,50,65,55,70,65,60,55,35,50,45,30,55,50,30,55,50,60,55,50,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
846,pl1,31,846,Lirim Kastrati,25,Widzew Lodz,PKO BP Ekstraklasa,Right-Back,"DR, DC, WBR","Jun 30, 2026",€250k,"1,78m",both,53,61.0,0,55,60,50,0,0,0,0,45,0,0,0,45,0,0,0,0,75,65,65,45,50,45,60,45,40,55,60,60,35,65,65,65,50,50,55,65,70,45,40,40,55,40,55,55,45,55,50,35,50,65,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
847,pl1,31,847,Juljan Shehu,26,Widzew Lodz,PKO BP Ekstraklasa,Defensive Midfield,DM,"Jun 30, 2025",€300k,"1,83m",right,50,57.0,0,50,60,50,0,0,0,0,55,0,0,0,60,0,0,0,0,60,55,50,55,55,65,15,25,35,45,60,55,50,55,60,55,65,40,75,60,60,60,45,30,55,45,40,50,50,45,60,30,65,55,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
848,pl1,31,848,Marek Hanousek,33,Widzew Lodz,PKO BP Ekstraklasa,Defensive Midfield,MC,"Jun 30, 2026",€300k,"1,86m",right,58,63.0,0,65,50,55,0,0,0,0,65,0,0,0,65,0,0,0,0,60,70,60,75,55,75,65,55,70,60,65,65,65,70,45,35,55,50,45,55,60,60,50,65,60,55,50,55,55,40,55,30,60,60,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
849,pl1,31,849,Noah Diliberto,23,Widzew Lodz,PKO BP Ekstraklasa,Defensive Midfield,"DM, MC","Jun 30, 2026",€300k,"1,75m",right,54,70.0,0,55,50,50,0,0,0,0,70,0,0,0,60,0,0,0,0,75,60,50,55,60,60,30,25,30,60,60,60,50,70,55,60,60,40,40,60,60,35,50,30,65,50,50,55,60,45,45,35,50,60,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
850,pl1,31,850,Fran Álvarez,26,Widzew Lodz,PKO BP Ekstraklasa,Attacking Midfield,MC,"Jun 30, 2025",€800k,"1,78m",right,58,66.0,0,55,60,55,0,0,0,0,60,0,0,0,60,0,0,0,0,50,50,40,60,55,60,35,75,55,55,65,60,65,60,60,65,60,50,70,60,60,55,65,35,65,65,45,60,55,50,45,55,50,60,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
851,pl1,31,851,Jakub Lukowski,28,Widzew Lodz,PKO BP Ekstraklasa,Attacking Midfield,AMR,"Jun 30, 2026",€550k,"1,72m",right,55,58.0,0,55,55,55,0,0,0,0,65,0,0,0,65,0,0,0,0,50,50,45,60,55,55,60,70,30,65,35,60,65,65,65,70,50,35,65,65,60,40,70,50,70,70,65,70,55,35,60,25,30,35,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
852,pl1,31,852,Bartlomiej Pawlowski,32,Widzew Lodz,PKO BP Ekstraklasa,Attacking Midfield,AMC,"Jun 30, 2026",€500k,"1,78m",right,58,58.0,0,60,55,45,0,0,0,0,60,0,0,0,55,0,0,0,0,55,70,55,65,65,65,65,65,60,70,25,65,60,65,65,60,55,35,50,60,60,45,55,40,60,40,60,60,55,45,45,35,20,25,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
853,pl1,31,853,Sebastian Kerk,30,Widzew Lodz,PKO BP Ekstraklasa,Attacking Midfield,AMC,"Jun 30, 2025",€300k,"1,82m",left,59,64.0,0,55,60,60,0,0,0,0,65,0,0,0,65,0,0,0,0,50,65,50,65,60,60,60,65,35,65,45,55,70,50,60,60,65,45,65,70,65,50,85,65,70,80,75,55,55,35,70,20,40,40,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
854,pl1,31,854,Antoni Klimek,22,Widzew Lodz,PKO BP Ekstraklasa,Left Winger,"MR, ML, AMR, AML","Jun 30, 2025",€650k,"1,76m",both,47,58.0,0,45,50,45,0,0,0,0,55,0,0,0,40,0,0,0,0,25,35,65,65,55,45,60,60,10,40,45,60,45,40,50,75,60,45,50,50,40,30,40,40,55,50,45,60,40,25,35,50,45,40,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
855,pl1,31,855,Kamil Cybulski,19,Widzew Lodz,PKO BP Ekstraklasa,Left Winger,MR,"Jun 30, 2028",€400k,"1,74m",right,33,,0,40,45,30,0,0,0,0,50,0,0,0,50,0,0,0,0,75,15,10,40,15,60,60,55,50,50,10,35,20,50,70,70,30,20,70,65,25,15,25,5,55,35,50,55,35,5,20,20,20,20,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
856,pl1,31,856,Fábio Nunes,32,Widzew Lodz,PKO BP Ekstraklasa,Left Winger,WBL,"Jun 30, 2025",€150k,"1,80m",left,55,58.0,0,55,65,55,0,0,0,0,60,0,0,0,60,0,0,0,0,50,60,65,55,45,45,55,65,40,60,50,60,55,65,70,65,45,60,70,70,60,60,45,40,70,45,60,65,45,30,45,55,55,65,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
857,pl1,31,857,Hilary Gong,26,Widzew Lodz,PKO BP Ekstraklasa,Right Winger,AMR,"Jun 30, 2026",€350k,"1,69m",right,56,61.0,0,45,50,50,0,0,0,0,55,0,0,0,50,0,0,0,0,35,55,50,40,45,45,60,45,25,70,25,45,40,35,65,75,30,25,45,80,55,30,55,45,60,55,65,70,40,40,55,55,20,20,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
858,pl1,31,858,Jakub Sypek,23,Widzew Lodz,PKO BP Ekstraklasa,Right Winger,AMC,"Jun 30, 2025",€350k,"1,80m",right,45,59.0,0,55,50,45,0,0,0,0,60,0,0,0,55,0,0,0,0,50,55,60,55,60,55,55,60,45,55,65,50,50,55,60,60,55,45,55,60,40,35,40,40,60,45,55,45,50,30,55,35,40,30,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
859,pl1,31,859,Said Hamulic,24,Widzew Lodz,PKO BP Ekstraklasa,Centre-Forward,"AMC, ST","Jun 30, 2025",€600k,"1,86m",right,59,65.0,0,55,60,45,0,0,0,0,60,0,0,0,55,0,0,0,0,35,60,50,60,50,60,65,65,45,60,35,60,55,60,65,60,55,60,50,65,65,65,35,40,65,30,35,65,60,70,55,30,30,30,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
860,pl1,31,860,Imad Rondic,25,Widzew Lodz,PKO BP Ekstraklasa,Centre-Forward,ST,"Jun 30, 2025",€550k,"1,90m",left,53,60.0,0,55,65,50,0,0,0,0,40,0,0,0,55,0,0,0,0,55,70,50,40,50,40,75,55,50,70,55,35,65,70,50,45,65,70,50,65,75,80,60,75,55,50,60,45,65,55,65,30,45,30,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
861,pl1,31,861,Hubert Sobol,24,Widzew Lodz,PKO BP Ekstraklasa,Centre-Forward,ST,"Jun 30, 2026",€50k,"1,83m",right,43,51.0,0,50,55,45,0,0,0,0,50,0,0,0,45,0,0,0,0,60,50,35,50,50,60,50,65,40,55,45,60,50,50,50,50,55,50,80,50,50,55,45,35,50,45,30,50,55,50,50,35,35,25,29,25.2,€10.23m,Poland,14,€353k,18 teams,525,€468k,25.4
862,pl1,32,862,Jakub Madrzyk,21,Stal Mielec,PKO BP Ekstraklasa,Goalkeeper,GK,"Jun 30, 2025",€350k,"1,91m",,45,,50,45,55,20,75,55,45,40,30,50,55,65,35,55,60,65,45,55,55,55,55,50,55,65,10,45,15,50,50,30,50,40,60,45,85,65,45,35,50,20,10,30,0,0,0,0,0,0,0,0,0,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
863,pl1,32,863,Konrad Jalocha,33,Stal Mielec,PKO BP Ekstraklasa,Goalkeeper,GK,"Jun 30, 2025",€100k,"2,01m",right,49,53.0,55,45,60,20,95,50,35,45,35,70,30,70,40,75,75,65,40,55,50,50,55,55,45,50,10,40,20,60,60,10,45,35,45,75,95,65,40,50,75,5,20,40,0,0,0,0,0,0,0,0,0,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
864,pl1,32,864,Bert Esselink,25,Stal Mielec,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2025",€500k,"1,91m",right,48,55.0,0,50,60,35,0,0,0,0,45,0,0,0,40,0,0,0,0,40,60,55,60,60,55,50,25,40,20,65,70,30,45,55,60,70,65,60,60,45,65,20,35,35,15,20,30,25,60,25,30,60,55,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
865,pl1,32,865,Marco Ehmann,24,Stal Mielec,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2025",€400k,"1,89m",both,51,63.0,0,55,60,40,0,0,0,0,40,0,0,0,55,0,0,0,0,70,65,70,60,55,55,60,35,60,50,60,55,40,55,50,55,60,70,60,55,55,60,20,30,40,20,30,40,40,65,25,15,60,65,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
866,pl1,32,866,Petros Bagalianis,23,Stal Mielec,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2025",€300k,"1,85m",right,48,58.0,0,55,60,35,0,0,0,0,40,0,0,0,45,0,0,0,0,70,55,70,55,50,50,65,30,35,30,60,65,40,65,60,60,60,65,60,60,60,60,15,15,40,15,30,35,15,60,20,35,65,60,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
867,pl1,32,867,Marvin Senger,24,Stal Mielec,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2026",€250k,"1,93m",left,49,57.0,0,45,65,35,0,0,0,0,40,0,0,0,45,0,0,0,0,35,65,55,45,50,65,25,25,25,45,50,45,25,50,75,55,50,80,80,75,55,45,5,20,45,30,50,30,5,65,40,30,50,65,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
868,pl1,32,868,Mateusz Matras,33,Stal Mielec,PKO BP Ekstraklasa,Centre-Back,"DC, DM","Jun 30, 2026",€250k,"1,93m",right,55,59.0,0,55,65,45,0,0,0,0,50,0,0,0,55,0,0,0,0,65,55,60,55,55,55,55,40,60,55,55,60,60,55,45,50,80,75,65,55,60,80,30,40,50,35,40,50,35,60,35,45,60,65,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
869,pl1,32,869,Kamil Pajnowski,26,Stal Mielec,PKO BP Ekstraklasa,Centre-Back,DC,"Jun 30, 2025",€200k,"1,86m",left,45,48.0,0,55,55,45,0,0,0,0,50,0,0,0,55,0,0,0,0,55,60,55,50,55,50,80,30,40,55,60,55,60,50,55,35,55,60,60,55,55,65,40,40,50,25,45,40,30,55,45,40,55,60,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
870,pl1,32,870,Matthew Guillaumier,26,Stal Mielec,PKO BP Ekstraklasa,Defensive Midfield,"DM, MC","Jun 30, 2025",€550k,"1,83m",right,49,54.0,0,55,55,50,0,0,0,0,60,0,0,0,60,0,0,0,0,25,50,40,60,55,60,60,45,50,50,60,65,55,60,50,60,50,45,60,55,65,50,45,50,60,45,50,50,45,55,50,40,25,30,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
871,pl1,32,871,Karol Knap,23,Stal Mielec,PKO BP Ekstraklasa,Defensive Midfield,MC,"Jun 30, 2025",€350k,"1,80m",left,50,63.0,0,55,55,55,0,0,0,0,55,0,0,0,60,0,0,0,0,55,55,45,60,55,60,60,50,60,55,55,60,55,60,55,60,50,45,60,55,60,45,55,50,50,60,55,50,40,40,55,75,50,55,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
872,pl1,32,872,Adrian Bukowski,21,Stal Mielec,PKO BP Ekstraklasa,Defensive Midfield,"DM, MC","Jun 30, 2026",€350k,"1,88m",,43,,0,50,45,40,0,0,0,0,40,0,0,0,60,0,0,0,0,50,50,40,55,45,65,65,25,50,40,45,40,60,60,40,50,40,65,45,40,30,65,30,35,50,25,10,50,40,45,30,10,55,70,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
873,pl1,32,873,Piotr Wlazlo,35,Stal Mielec,PKO BP Ekstraklasa,Defensive Midfield,"DM, MC","Jun 30, 2026",€100k,"1,84m",right,51,58.0,0,60,55,55,0,0,0,0,65,0,0,0,60,0,0,0,0,70,45,65,50,50,45,70,75,70,50,50,60,65,60,50,50,65,55,60,45,60,65,40,65,60,40,65,50,40,45,65,50,50,55,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
874,pl1,32,874,Alex Cetnar,17,Stal Mielec,PKO BP Ekstraklasa,Defensive Midfield,MC,"Jun 30, 2025",€50k,"1,80m",,19,26.0,23,19,11,24,21,28,13,15,20,12,16,15,26,24,21,24,22,19,25,13,10,16,24,22,15,28,21,17,19,20,11,26,15,22,25,10,28,21,22,15,19,16,26,19,12,13,12,13,18,25,22,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
875,pl1,32,875,Alvis Jaunzems,25,Stal Mielec,PKO BP Ekstraklasa,Right Midfield,"DR, MR","Jun 30, 2025",€600k,"1,79m",right,54,60.0,0,55,55,55,0,0,0,0,65,0,0,0,55,0,0,0,0,50,55,60,60,50,45,75,50,45,50,60,65,55,60,65,65,45,40,55,60,50,50,50,45,65,65,65,65,50,40,40,65,50,55,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
876,pl1,32,876,Robert Dadok,27,Stal Mielec,PKO BP Ekstraklasa,Right Midfield,"MR, AMR","Jun 30, 2025",€300k,"1,84m",right,52,55.0,0,55,55,50,0,0,0,0,50,0,0,0,55,0,0,0,0,35,55,55,60,50,55,65,50,30,55,40,65,55,70,60,55,55,55,60,60,65,35,55,65,60,45,45,55,50,45,55,30,30,40,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
877,pl1,32,877,Krzysztof Wolkowicz,30,Stal Mielec,PKO BP Ekstraklasa,Left Midfield,"DL, WBL","Jun 30, 2025",€300k,"1,80m",left,46,49.0,0,50,55,50,0,0,0,0,55,0,0,0,50,0,0,0,0,45,45,45,50,50,65,60,50,40,50,50,50,55,60,55,55,50,45,55,60,60,45,55,55,55,60,50,45,50,40,60,50,40,40,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
878,pl1,32,878,Sergiy Krykun,28,Stal Mielec,PKO BP Ekstraklasa,Left Midfield,"AML, AMC","Jun 30, 2025",€200k,"1,75m",right,51,55.0,0,45,55,45,0,0,0,0,45,0,0,0,55,0,0,0,0,40,35,30,55,35,65,80,30,30,55,30,60,55,60,70,60,55,40,60,70,55,45,40,35,55,50,45,65,55,35,55,25,30,30,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
879,pl1,32,879,Krystian Getinger,36,Stal Mielec,PKO BP Ekstraklasa,Left Midfield,"DL, WBL, ML","Jun 30, 2026",€150k,"1,88m",left,53,54.0,0,55,55,55,0,0,0,0,50,0,0,0,55,0,0,0,0,55,50,60,50,60,60,65,50,65,55,55,50,50,50,55,50,50,60,55,60,65,50,60,60,50,65,60,60,65,60,65,40,50,50,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
880,pl1,32,880,Koki Hinokio,23,Stal Mielec,PKO BP Ekstraklasa,Attacking Midfield,"MC, AMC","Jun 30, 2025",€400k,"1,65m",right,51,60.0,0,55,50,45,0,0,0,0,55,0,0,0,60,0,0,0,0,90,45,65,40,40,50,90,75,45,60,10,55,65,65,65,70,50,15,65,60,65,20,35,40,70,40,55,60,55,20,55,20,35,40,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
881,pl1,32,881,Fryderyk Gerbowski,21,Stal Mielec,PKO BP Ekstraklasa,Attacking Midfield,MC,"Jun 30, 2025",€400k,"1,81m",,49,,0,55,50,50,0,0,0,0,60,0,0,0,55,0,0,0,0,40,45,60,60,55,55,70,40,45,50,50,60,65,60,55,55,45,50,35,55,60,45,55,40,60,50,50,50,40,45,60,40,50,50,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
882,pl1,32,882,Dawid Tkacz,19,Stal Mielec,PKO BP Ekstraklasa,Attacking Midfield,"MC, AMC","Jun 30, 2025",€350k,"1,81m",left,45,,0,50,50,50,0,0,0,0,70,0,0,0,75,0,0,0,0,25,60,50,55,30,60,45,50,55,50,55,45,75,45,55,50,60,55,55,45,50,35,60,55,65,55,60,40,35,60,60,15,30,30,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
883,pl1,32,883,Maciej Domanski,34,Stal Mielec,PKO BP Ekstraklasa,Attacking Midfield,"MC, AMR, AML, AMC","Jun 30, 2026",€200k,"1,67m",right,53,53.0,0,55,55,50,0,0,0,0,50,0,0,0,65,0,0,0,0,45,55,40,60,50,60,50,60,35,55,40,65,65,60,60,65,45,30,75,50,65,35,70,70,65,60,50,55,55,35,60,15,20,20,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
884,pl1,32,884,Lukasz Wolsztynski,29,Stal Mielec,PKO BP Ekstraklasa,Attacking Midfield,"MC, AMC, ST","Jun 30, 2025",€150k,"1,83m",right,48,55.0,0,50,55,45,0,0,0,0,55,0,0,0,55,0,0,0,0,60,55,60,50,55,50,55,45,50,55,45,50,45,55,55,50,65,55,55,55,55,50,35,45,55,45,45,45,45,50,45,45,35,35,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
885,pl1,32,885,Ilya Shkurin,25,Stal Mielec,PKO BP Ekstraklasa,Centre-Forward,ST,"Jun 30, 2026",€2.50m,"1,88m",right,57,65.0,0,55,70,45,0,0,0,0,60,0,0,0,55,0,0,0,0,75,55,70,70,45,60,55,55,35,60,25,60,70,65,60,60,65,75,65,75,70,75,40,65,65,35,30,45,70,45,50,20,40,20,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
886,pl1,32,886,Ravve Assayag,23,Stal Mielec,PKO BP Ekstraklasa,Centre-Forward,ST,"Jun 30, 2026",€300k,"1,86m",both,42,58.0,0,45,55,40,0,0,0,0,35,0,0,0,45,0,0,0,0,65,45,50,50,30,30,60,60,65,40,20,35,30,45,45,50,50,60,55,55,60,60,40,65,45,40,30,40,50,50,45,10,25,20,28,26.0,€9.60m,Poland,10,€343k,18 teams,525,€468k,25.4
887,pl1,33,887,Xavier Dziekonski,21,Korona Kielce,PKO BP Ekstraklasa,Goalkeeper,GK,"Jun 30, 2026",€800k,"1,88m",right,50,,50,50,50,25,55,50,45,25,20,60,60,50,50,25,65,55,60,60,50,55,45,55,60,90,15,50,10,60,55,50,50,50,60,35,80,60,45,25,55,25,15,40,0,0,0,0,0,0,0,0,0,30,25.5,€9.03m,Poland,11,€301k,18 teams,525,€468k,25.4
