player_id,footballer_id,footballer_name_player,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling,league_id,team_id,footballer_name_footballer,club,league_name,trikot_num,position,birthday,age,nationality_img_path,height,feet,contract,market_value,footballer_img_path,league_name_team,league_id_team,team_name,team_info_link,img_path,num_players,avg_age,num_legionnaires,avg_marketing_val,total_squad_value,league_name_league,league_logo_path,country,num_teams,players,foreign_players,avg_marketing_val_league,avg_age_league,most_valuable_player,total_market_value
647,647,Rafał Leszczyński,53,55.0,GK,55,50,55,25,50,50,60,55,40,60,60,60,55,5,70,70,60,25,60,55,60,55,60,60,60,40,10,65,55,50,70,45,60,60,65,70,50,35,60,15,20,40,0,0,0,0,0,0,0,0,0,pl1,24,Rafal Leszczynski,Slask Wroclaw,PKO BP Ekstraklasa,12,Goalkeeper,"Apr 26, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,87m",right,"Jun 30, 2027",€450k,https://img.a.transfermarkt.technology/portrait/medium/120970-1668767652.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
648,648,Tomasz Loska,53,57.0,GK,50,50,60,25,65,55,55,20,25,60,45,60,35,45,65,55,50,25,60,65,60,65,55,65,20,50,30,55,45,35,45,60,65,65,70,60,55,50,60,30,20,25,0,0,0,0,0,0,0,0,0,pl1,24,Tomasz Loska,Slask Wroclaw,PKO BP Ekstraklasa,1,Goalkeeper,"Jan 26, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,90m",right,"Jun 30, 2026",€350k,https://img.a.transfermarkt.technology/portrait/medium/260706-1705431455.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
649,649,Bartosz Głogowski,32,,GK,40,30,40,20,40,35,25,25,20,60,50,50,35,50,60,35,40,45,25,65,25,25,60,25,15,20,15,45,25,5,20,35,65,25,60,60,50,15,15,30,10,15,0,0,0,0,0,0,0,0,0,pl1,24,Bartosz Glogowski,Slask Wroclaw,PKO BP Ekstraklasa,30,Goalkeeper,"Oct 29, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,88m",,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/925734-1696619771.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
650,650,Aleks Petkov,52,63.0,DC,0,55,55,45,0,0,0,0,45,0,0,0,45,0,0,0,0,65,60,70,50,60,50,60,25,60,35,65,75,40,60,45,40,50,80,55,55,60,65,35,35,45,20,25,40,30,65,50,45,60,75,pl1,24,Alex Petkov,Slask Wroclaw,PKO BP Ekstraklasa,5,Centre-Back,"Jul 25, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/28.png?lm=1520611569,"1,93m",right,"Jun 30, 2026",€1.50m,https://img.a.transfermarkt.technology/portrait/medium/441383-1663912203.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
651,651,Łukasz Bejger,50,68.0,DC,0,45,60,35,0,0,0,0,55,0,0,0,50,0,0,0,0,45,60,45,55,55,60,20,20,65,30,60,60,20,60,55,50,45,75,70,65,60,60,10,15,60,10,30,30,10,55,5,20,60,55,pl1,24,Lukasz Bejger,Slask Wroclaw,PKO BP Ekstraklasa,4,Centre-Back,"Jan 11, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,90m",right,"Jun 30, 2025",€800k,https://img.a.transfermarkt.technology/portrait/medium/554969-1668768968.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
652,652,Simeon Petrov,53,64.0,DC,0,55,60,40,0,0,0,0,50,0,0,0,50,0,0,0,0,60,60,70,50,60,55,65,35,65,35,65,70,40,60,45,35,55,80,75,70,60,75,40,35,45,20,30,35,30,65,40,15,60,65,pl1,24,Simeon Petrov,Slask Wroclaw,PKO BP Ekstraklasa,87,Centre-Back,"Jan 12, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/28.png?lm=1520611569,"1,92m",right,"Jun 30, 2027",€700k,https://img.a.transfermarkt.technology/portrait/medium/601058-1613974014.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
653,653,Aleksander Paluszek,47,63.0,DC,0,50,55,40,0,0,0,0,45,0,0,0,45,0,0,0,0,55,55,50,50,45,60,60,50,50,45,55,60,45,50,40,45,55,70,55,50,55,70,25,35,40,20,35,40,45,70,25,30,60,55,pl1,24,Aleksander Paluszek,Slask Wroclaw,PKO BP Ekstraklasa,2,Centre-Back,"Apr 9, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,94m",right,"Jun 30, 2025",€400k,https://img.a.transfermarkt.technology/portrait/medium/605746-1670768378.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
654,654,Serafin Szota,50,58.0,DC,0,55,60,40,0,0,0,0,45,0,0,0,50,0,0,0,0,55,55,55,45,50,60,90,45,60,45,55,60,40,50,60,60,65,65,60,65,55,65,40,30,40,20,40,40,35,55,30,35,60,60,pl1,24,Serafin Szota,Slask Wroclaw,PKO BP Ekstraklasa,3,Centre-Back,"Mar 4, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,87m",right,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/384524-1674763213.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
655,655,Konrad Poprawa,51,60.0,DC,0,50,60,40,0,0,0,0,45,0,0,0,55,0,0,0,0,55,55,50,55,55,55,65,25,40,45,65,55,45,65,50,55,60,65,55,55,60,60,30,35,50,35,30,40,30,55,20,35,60,55,pl1,24,Konrad Poprawa,Slask Wroclaw,PKO BP Ekstraklasa,34,Centre-Back,"Jun 4, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,85m",right,"Jun 30, 2025",€250k,https://img.a.transfermarkt.technology/portrait/medium/385052-1668768250.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
656,656,Yegor Matsenko,39,55.0,"DC, DM",0,50,55,45,0,0,0,0,55,0,0,0,55,0,0,0,0,65,50,55,40,60,50,70,40,35,40,50,65,50,60,45,45,60,70,60,45,65,60,35,50,45,35,45,40,40,50,40,35,55,60,pl1,24,Yegor Matsenko,Slask Wroclaw,PKO BP Ekstraklasa,33,Left-Back,"Jan 23, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1520611569,"1,88m",right,"Jun 30, 2027",€800k,https://img.a.transfermarkt.technology/portrait/medium/699118-1668768528.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
657,657,Peter Pokorný,51,61.0,DM,0,45,65,40,0,0,0,0,60,0,0,0,65,0,0,0,0,30,55,50,45,50,60,15,20,20,30,65,55,60,65,65,60,60,65,65,60,65,60,25,30,65,25,30,50,25,40,30,30,55,60,pl1,24,Peter Pokorný,Slask Wroclaw,PKO BP Ekstraklasa,16,Defensive Midfield,"Aug 8, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/154.png?lm=1520611569,"1,83m",right,"Jun 30, 2025",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/490595-1696620755.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
658,658,Tudor Băluță,59,66.0,MC,0,60,60,50,0,0,0,0,60,0,0,0,65,0,0,0,0,50,70,65,65,65,60,55,50,45,60,65,70,65,70,55,60,60,70,60,60,60,65,40,50,55,30,45,45,55,70,60,30,60,60,pl1,24,Tudor Băluță,Slask Wroclaw,PKO BP Ekstraklasa,21,Defensive Midfield,"Mar 27, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/140.png?lm=1520611569,"1,92m",right,"Jun 30, 2026",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/433976-1691388269.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
659,659,Filip Rejczyk,43,,"DM, MC",0,55,50,50,0,0,0,0,55,0,0,0,55,0,0,0,0,60,65,55,40,50,55,75,70,35,55,45,65,60,60,55,60,50,50,60,55,50,35,65,50,55,60,50,55,35,40,60,25,45,40,pl1,24,Filip Rejczyk,Slask Wroclaw,PKO BP Ekstraklasa,27,Defensive Midfield,"Apr 20, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,79m",right,"Jun 30, 2026",€700k,https://img.a.transfermarkt.technology/portrait/medium/991455-1683382491.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
660,660,Aleksander Wołczek,32,40.0,MC,0,45,45,35,0,0,0,0,55,0,0,0,65,0,0,0,0,60,25,35,20,30,70,55,25,55,40,45,35,45,60,60,55,35,40,65,45,35,20,30,10,65,30,30,35,35,30,30,5,25,55,pl1,24,Aleksander Wolczek,Slask Wroclaw,PKO BP Ekstraklasa,20,Defensive Midfield,"May 31, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,85m",left,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/930416-1696621375.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
661,661,Łukasz Gerstenstein,43,,"DR, WBR",0,45,50,50,0,0,0,0,50,0,0,0,50,0,0,0,0,30,40,60,45,45,50,45,50,30,45,50,60,45,55,65,65,50,40,30,60,50,35,40,40,50,35,55,60,55,40,55,35,50,50,pl1,24,Lukasz Gerstenstein,Slask Wroclaw,PKO BP Ekstraklasa,6,Right Midfield,"Oct 6, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,75m",right,"Jun 30, 2027",€600k,https://img.a.transfermarkt.technology/portrait/medium/826215-1703267470.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
662,662,Mateusz Zukowski,52,63.0,"DR, WBR",0,50,60,50,0,0,0,0,50,0,0,0,50,0,0,0,0,45,55,60,55,50,55,35,55,35,55,50,55,55,60,60,55,60,60,65,60,55,65,50,45,55,45,55,60,50,50,55,20,40,45,pl1,24,Mateusz Zukowski,Slask Wroclaw,PKO BP Ekstraklasa,22,Right Midfield,"Nov 23, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,85m",right,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/470375-1671294278.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
663,663,Tommaso Guercio,40,,DC,0,45,55,35,0,0,0,0,35,0,0,0,40,0,0,0,0,45,60,50,45,45,45,55,25,35,25,55,55,45,50,50,45,55,70,55,60,50,60,25,25,35,15,30,30,25,55,25,40,50,50,pl1,24,Tommaso Guercio,Slask Wroclaw,PKO BP Ekstraklasa,78,Left Midfield,"Jun 1, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,86m",right,"Jun 30, 2026",€800k,https://img.a.transfermarkt.technology/portrait/medium/717900-1704870403.jpg?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
664,664,Arnau Ortiz,55,68.0,"AMR, AML, AMC",0,50,55,50,0,0,0,0,60,0,0,0,55,0,0,0,0,45,50,45,40,40,45,70,70,45,55,25,55,55,50,70,75,55,30,70,65,50,30,50,50,70,55,55,65,50,25,65,25,25,30,pl1,24,Arnau Ortiz,Slask Wroclaw,PKO BP Ekstraklasa,19,Left Midfield,"Oct 29, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,75m",both,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/802046-1721153036.jpg?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
665,665,Mateusz Bartolewski,50,54.0,"DL, WBL",0,55,60,45,0,0,0,0,50,0,0,0,55,0,0,0,0,40,60,50,60,50,50,65,35,35,55,50,70,55,65,60,55,65,70,55,65,60,50,30,40,50,40,55,45,40,65,35,55,50,50,pl1,24,Mateusz Bartolewski,Slask Wroclaw,PKO BP Ekstraklasa,14,Left Midfield,"Jan 12, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,87m",left,"Jun 30, 2025",€350k,https://img.a.transfermarkt.technology/portrait/medium/425763-1671117127.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
666,666,Krzysztof Kurowski,35,,"WBL, ML",0,40,45,35,0,0,0,0,65,0,0,0,40,0,0,0,0,45,40,40,30,30,45,45,55,40,30,25,35,25,40,65,65,35,30,60,65,30,20,10,25,55,20,40,40,45,25,35,10,15,35,pl1,24,Krzysztof Kurowski,Slask Wroclaw,PKO BP Ekstraklasa,13,Left Midfield,"Aug 29, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,8m",left,"Jun 30, 2025",€100k,https://img.a.transfermarkt.technology/portrait/medium/964757-1696620495.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
667,667,Piotr Samiec-Talar,48,60.0,"AMR, AML, ST",0,50,55,45,0,0,0,0,60,0,0,0,55,0,0,0,0,35,55,60,55,55,50,60,60,15,60,25,60,50,55,60,60,45,55,50,55,60,45,45,40,60,50,40,65,45,50,50,50,15,15,pl1,24,Piotr Samiec-Talar,Slask Wroclaw,PKO BP Ekstraklasa,7,Attacking Midfield,"Nov 2, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,81m",left,"Jun 30, 2027",€700k,https://img.a.transfermarkt.technology/portrait/medium/598448-1668769522.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
668,668,Sylvester Jasper,58,,"AMR, AML",0,55,55,50,0,0,0,0,60,0,0,0,70,0,0,0,0,40,55,45,60,65,60,70,70,35,55,45,50,65,60,70,60,60,30,60,70,55,40,55,45,65,40,65,70,40,25,65,10,35,30,pl1,24,Sylvester Jasper,Slask Wroclaw,PKO BP Ekstraklasa,23,Attacking Midfield,"Sep 13, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/28.png?lm=1520611569,"1,80m",right,"Jun 30, 2026",€600k,https://img.a.transfermarkt.technology/portrait/medium/502074-1600171168.jpg?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
669,669,Marcin Cebula,57,59.0,AMC,0,60,65,50,0,0,0,0,60,0,0,0,60,0,0,0,0,60,55,50,60,45,60,65,70,55,60,45,70,65,65,70,70,65,55,60,65,60,60,30,35,65,60,55,70,40,40,40,55,35,45,pl1,24,Marcin Cebula,Slask Wroclaw,PKO BP Ekstraklasa,77,Attacking Midfield,"Dec 6, 1995",28,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,77m",both,"Jun 30, 2026",€550k,https://img.a.transfermarkt.technology/portrait/medium/239215-1641127560.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
670,670,Petr Schwarz,57,59.0,"DM, MC",0,65,65,55,0,0,0,0,45,0,0,0,65,0,0,0,0,75,65,70,65,70,55,70,50,60,60,50,75,50,70,65,65,65,45,75,60,70,60,65,75,55,55,65,50,35,45,60,70,55,60,pl1,24,Petr Schwarz,Slask Wroclaw,PKO BP Ekstraklasa,17,Attacking Midfield,"Nov 12, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1520611569,"1,74m",right,"Jun 30, 2026",€500k,https://img.a.transfermarkt.technology/portrait/medium/208591-1696621186.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
671,671,Burak İnce,49,,"MC, AMC",0,50,50,55,0,0,0,0,70,0,0,0,70,0,0,0,0,35,40,40,60,40,50,50,70,30,50,40,50,70,45,60,65,40,40,65,55,55,35,70,55,75,65,60,60,45,30,55,25,35,40,pl1,24,Burak İnce,Slask Wroclaw,PKO BP Ekstraklasa,26,Attacking Midfield,"Jan 20, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,82m",left,"Jun 30, 2025",€500k,https://img.a.transfermarkt.technology/portrait/medium/697144-1696622078.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
672,672,Jakub Jezierski,33,40.0,MC,0,45,40,35,0,0,0,0,55,0,0,0,70,0,0,0,0,60,25,35,35,30,70,50,25,40,40,40,35,55,60,60,45,15,25,60,55,35,25,20,5,50,20,15,25,35,30,45,5,45,60,pl1,24,Jakub Jezierski,Slask Wroclaw,PKO BP Ekstraklasa,29,Attacking Midfield,"Jul 9, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,86m",left,"Jun 30, 2026",€200k,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
673,673,Sebastian Musiolik,53,56.0,ST,0,60,70,45,0,0,0,0,50,0,0,0,50,0,0,0,0,75,45,80,60,55,50,80,50,50,50,45,85,40,80,55,55,80,80,80,70,70,80,40,65,50,40,40,45,50,60,55,50,20,40,pl1,24,Sebastian Musiolik,Slask Wroclaw,PKO BP Ekstraklasa,11,Centre-Forward,"May 19, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,93m",left,"Jun 30, 2026",€450k,https://img.a.transfermarkt.technology/portrait/medium/267152-1641127032.png?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
674,674,Jakub Świerczek,36,45.0,GK,40,40,45,20,45,35,45,25,5,65,60,50,20,40,65,25,40,55,25,75,35,50,65,30,15,65,5,30,35,30,30,65,30,35,55,25,65,30,35,30,15,10,0,0,0,0,0,0,0,0,0,pl1,24,Jakub Swierczok,Slask Wroclaw,PKO BP Ekstraklasa,10,Centre-Forward,"Dec 28, 1992",31,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,84m",right,"Jun 30, 2025",€400k,https://img.a.transfermarkt.technology/portrait/medium/193554-1608736728.jpg?lm=1,PKO BP Ekstraklasa,pl1,Slask Wroclaw,/slask-wroclaw/startseite/verein/759/saison_id/2024,https://tmssl.akamaized.net//images/wappen/tiny/759.png?lm=1404463384,34,23.5,13,€454k,€15.45m,PKO BP Ekstraklasa,https://tmssl.akamaized.net//images/logo/header/pl1.png?lm=1601990839,Poland,18 teams,525,212,€468k,25.4,Tomasz Pienko,€245.78m
