footballer_id,league_id,team_id,footballer_name,club,league_name,trikot_num,position,birthday,age,nationality_img_path,height,feet,contract,market_value,footballer_img_path
773,pl1,28,Rifet Kapic,Lechia Gdansk,PKO BP Ekstraklasa,8,Attacking Midfield,"Jul 3, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/24.png?lm=1569523290,"1,79m",left,"Jun 30, 2027",€800k,https://img.a.transfermarkt.technology/portrait/medium/251676-1606070168.png?lm=1
774,pl1,28,Tomasz Neugebauer,Lechia Gdansk,PKO BP Ekstraklasa,99,Attacking Midfield,"May 8, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,80m",right,"Jun 30, 2027",€600k,https://img.a.transfermarkt.technology/portrait/medium/799819-1669218502.png?lm=1
775,pl1,28,Anton Tsarenko,Lechia Gdansk,PKO BP Ekstraklasa,17,Attacking Midfield,"Jun 17, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1520611569,"1,62m",right,"Jun 30, 2025",€450k,https://img.a.transfermarkt.technology/portrait/medium/717390-1665388277.png?lm=1
776,pl1,28,Karl Wendt,Lechia Gdansk,PKO BP Ekstraklasa,6,Attacking Midfield,"Jul 5, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/147.png?lm=1520611569,"1,83m",,"Jun 30, 2028",€350k,https://img.a.transfermarkt.technology/portrait/medium/1184740-1721153104.jpg?lm=1
777,pl1,28,Maksym Khlan,Lechia Gdansk,PKO BP Ekstraklasa,30,Left Winger,"Jan 27, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1520611569,"1,70m",right,"Jun 30, 2025",€1.00m,https://img.a.transfermarkt.technology/portrait/medium/721511-1639335202.png?lm=1
778,pl1,28,Tomasz Wojtowicz,Lechia Gdansk,PKO BP Ekstraklasa,33,Left Winger,"Dec 19, 2003",20,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,80m",right,"Jun 30, 2027",€650k,https://img.a.transfermarkt.technology/portrait/medium/875035-1677665324.jpg?lm=1
779,pl1,28,Camilo Mena,Lechia Gdansk,PKO BP Ekstraklasa,7,Right Winger,"Oct 1, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/83.png?lm=1520611569,"1,75m",right,"Jun 30, 2028",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/653596-1639470399.png?lm=1
780,pl1,28,Kacper Sezonienko,Lechia Gdansk,PKO BP Ekstraklasa,79,Right Winger,"Mar 23, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,93m",right,"Jun 30, 2027",€300k,https://img.a.transfermarkt.technology/portrait/medium/699585-1669218621.png?lm=1
781,pl1,28,Bartosz Borkowski,Lechia Gdansk,PKO BP Ekstraklasa,77,Right Winger,"May 4, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,80m",right,"Dec 31, 2026",€25k,https://img.a.transfermarkt.technology/portrait/medium/991777-1697396699.png?lm=1
782,pl1,28,Bogdan Viunnyk,Lechia Gdansk,PKO BP Ekstraklasa,9,Centre-Forward,"May 21, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/177.png?lm=1520611569,"1,85m",both,"Jun 30, 2028",€600k,https://img.a.transfermarkt.technology/portrait/medium/623331-1691359548.png?lm=1
783,pl1,28,Tomas Bobcek,Lechia Gdansk,PKO BP Ekstraklasa,89,Centre-Forward,"Sep 8, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/154.png?lm=1520611569,"1,86m",right,"Jun 30, 2027",€500k,https://img.a.transfermarkt.technology/portrait/medium/510103-1584950743.png?lm=1
784,pl1,29,Filip Majchrowicz,Górnik Zabrze,PKO BP Ekstraklasa,1,Goalkeeper,"Feb 9, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,94m",right,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/528402-1721899415.png?lm=1
785,pl1,29,Michal Szromnik,Górnik Zabrze,PKO BP Ekstraklasa,25,Goalkeeper,"Mar 4, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,90m",left,"Jun 30, 2025",€250k,https://img.a.transfermarkt.technology/portrait/medium/181135-1721899485.png?lm=1
786,pl1,29,Kamil Soberka,Górnik Zabrze,PKO BP Ekstraklasa,35,Goalkeeper,"Apr 5, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,89m",left,"Jun 30, 2025",€250k,https://img.a.transfermarkt.technology/portrait/medium/965106-1721899352.png?lm=1
787,pl1,29,Mateusz Jelen,Górnik Zabrze,PKO BP Ekstraklasa,31,Goalkeeper,"Feb 2, 2007",17,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,88m",,-,€200k,https://img.a.transfermarkt.technology/portrait/medium/1073749-1725472890.png?lm=1
788,pl1,29,Dominik Szala,Górnik Zabrze,PKO BP Ekstraklasa,27,Centre-Back,"Apr 24, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,88m",right,"Jun 30, 2028",€1.50m,https://img.a.transfermarkt.technology/portrait/medium/1048756-1709021565.png?lm=1
789,pl1,29,Kryspin Szczesniak,Górnik Zabrze,PKO BP Ekstraklasa,5,Centre-Back,"Jan 8, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,86m",right,"Jun 30, 2026",€450k,https://img.a.transfermarkt.technology/portrait/medium/549312-1670768592.png?lm=1
790,pl1,29,Josema,Górnik Zabrze,PKO BP Ekstraklasa,20,Centre-Back,"Jun 6, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,82m",left,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/255892-1721899552.png?lm=1
791,pl1,29,Rafal Janicki,Górnik Zabrze,PKO BP Ekstraklasa,26,Centre-Back,"Jul 5, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,88m",right,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/153638-1670768655.png?lm=1
792,pl1,29,Erik Janza,Górnik Zabrze,PKO BP Ekstraklasa,64,Left-Back,"Jun 21, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/155.png?lm=1520611569,"1,75m",left,"Jun 30, 2026",€600k,https://img.a.transfermarkt.technology/portrait/medium/174522-1670768807.png?lm=1
793,pl1,29,Manu Sánchez,Górnik Zabrze,PKO BP Ekstraklasa,22,Right-Back,"Mar 24, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,83m",right,"Jun 30, 2026",€500k,https://img.a.transfermarkt.technology/portrait/medium/374142-1698154604.jpg?lm=1
794,pl1,29,Norbert Wojtuszek,Górnik Zabrze,PKO BP Ekstraklasa,15,Right-Back,"Oct 5, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,84m",,"Jun 30, 2025",€350k,https://img.a.transfermarkt.technology/portrait/medium/607435-1670769138.png?lm=1
795,pl1,29,Norbert Barczak,Górnik Zabrze,PKO BP Ekstraklasa,19,Right-Back,"Aug 1, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,83m",right,"Jun 30, 2025",€200k,https://img.a.transfermarkt.technology/portrait/medium/991322-1701811871.png?lm=1
796,pl1,29,Damian Rasak,Górnik Zabrze,PKO BP Ekstraklasa,6,Defensive Midfield,"Feb 8, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,84m",right,"Jun 30, 2025",€800k,https://img.a.transfermarkt.technology/portrait/medium/255910-1669141788.png?lm=1
797,pl1,29,Patrik Hellebrand,Górnik Zabrze,PKO BP Ekstraklasa,8,Attacking Midfield,"May 16, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1520611569,"1,80m",,"Jun 30, 2027",€550k,https://img.a.transfermarkt.technology/portrait/medium/339070-1700724782.png?lm=1
798,pl1,29,Lukas Ambros,Górnik Zabrze,PKO BP Ekstraklasa,18,Attacking Midfield,"Jun 5, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/172.png?lm=1520611569,"1,82m",left,"Jun 30, 2027",€350k,https://img.a.transfermarkt.technology/portrait/medium/671548-1689865542.jpg?lm=1
799,pl1,29,Nikodem Zielonka,Górnik Zabrze,PKO BP Ekstraklasa,30,Attacking Midfield,"Aug 17, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,84m",,"Jun 30, 2025",€150k,https://img.a.transfermarkt.technology/portrait/medium/798158-1670771992.png?lm=1
800,pl1,29,Kamil Lukoszek,Górnik Zabrze,PKO BP Ekstraklasa,17,Left Winger,"Apr 4, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,75m",left,"Jun 30, 2025",€400k,https://img.a.transfermarkt.technology/portrait/medium/566342-1697367892.png?lm=1
801,pl1,29,Yosuke Furukawa,Górnik Zabrze,PKO BP Ekstraklasa,88,Left Winger,"Jul 16, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/77.png?lm=1520611569,"1,74m",right,"Jun 30, 2025",€350k,https://img.a.transfermarkt.technology/portrait/medium/957535-1725548008.jpg?lm=1
802,pl1,29,Taofeek Ismaheel,Górnik Zabrze,PKO BP Ekstraklasa,11,Right Winger,"Jul 16, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,"1,72m",right,"Jun 30, 2027",€600k,https://img.a.transfermarkt.technology/portrait/medium/676476-1714738318.png?lm=1
803,pl1,29,Aleksander Tobolik,Górnik Zabrze,PKO BP Ekstraklasa,14,Right Winger,"Mar 13, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,74m",,"Jun 30, 2027",€200k,https://img.a.transfermarkt.technology/portrait/medium/1016219-1721899625.png?lm=1
804,pl1,29,Pawel Olkowski,Górnik Zabrze,PKO BP Ekstraklasa,16,Right Winger,"Feb 13, 1990",34,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,84m",right,"Jun 30, 2025",€150k,https://img.a.transfermarkt.technology/portrait/medium/117469-1670769574.png?lm=1
805,pl1,29,Sinan Bakış,Górnik Zabrze,PKO BP Ekstraklasa,9,Centre-Forward,"Apr 22, 1994",30,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,"1,88m",right,"Jun 30, 2025",€1.20m,https://img.a.transfermarkt.technology/portrait/medium/134631-1564741193.jpg?lm=1
806,pl1,29,Luka Zahovic,Górnik Zabrze,PKO BP Ekstraklasa,7,Centre-Forward,"Nov 15, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/155.png?lm=1520611569,"1,77m",right,"Jun 30, 2026",€500k,https://img.a.transfermarkt.technology/portrait/medium/169362-1674493443.jpg?lm=1
807,pl1,29,Aleksander Buksa,Górnik Zabrze,PKO BP Ekstraklasa,44,Centre-Forward,"Jan 15, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,89m",left,"Jun 30, 2027",€300k,https://img.a.transfermarkt.technology/portrait/medium/553757-1626163667.jpg?lm=1
808,pl1,29,Lukas Podolski,Górnik Zabrze,PKO BP Ekstraklasa,10,Centre-Forward,"Jun 4, 1985",39,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,"1,82m",left,"Jun 30, 2025",€200k,https://img.a.transfermarkt.technology/portrait/medium/15185-1670769304.png?lm=1
809,pl1,30,Frantisek Plach,Piast Gliwice,PKO BP Ekstraklasa,26,Goalkeeper,"Mar 8, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/154.png?lm=1520611569,"1,92m",left,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/404345-1671374842.jpg?lm=1
810,pl1,30,Karol Szymanski,Piast Gliwice,PKO BP Ekstraklasa,33,Goalkeeper,"Jun 25, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,92m",right,"Jun 30, 2026",€250k,https://img.a.transfermarkt.technology/portrait/medium/266269-1671374879.jpg?lm=1
811,pl1,30,Bartlomiej Jelonek,Piast Gliwice,PKO BP Ekstraklasa,12,Goalkeeper,"Dec 22, 2001",22,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,88m",,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/1033044-1671374933.jpg?lm=1
812,pl1,30,Dawid Rychta,Piast Gliwice,PKO BP Ekstraklasa,79,Goalkeeper,"Mar 4, 2006",18,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,92m",,"Jun 30, 2027",€25k,https://img.a.transfermarkt.technology/portrait/medium/1155393-1694616006.jpg?lm=1
813,pl1,30,Miguel Nóbrega,Piast Gliwice,PKO BP Ekstraklasa,14,Centre-Back,"Apr 17, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,90m",right,"Jun 30, 2025",€600k,https://img.a.transfermarkt.technology/portrait/medium/409884-1676542998.jpg?lm=1
814,pl1,30,Tomas Huk,Piast Gliwice,PKO BP Ekstraklasa,5,Centre-Back,"Dec 22, 1994",29,https://tmssl.akamaized.net//images/flagge/verysmall/154.png?lm=1520611569,"1,84m",right,"Jun 30, 2025",€500k,https://img.a.transfermarkt.technology/portrait/medium/181612-1671375065.jpg?lm=1
815,pl1,30,Jakub Czerwinski,Piast Gliwice,PKO BP Ekstraklasa,4,Centre-Back,"Aug 6, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,83m",both,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/143282-1671375115.jpg?lm=1
816,pl1,30,Constantin Reiner,Piast Gliwice,PKO BP Ekstraklasa,37,Centre-Back,"Jul 11, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1520611569,"1,97m",right,"Jun 30, 2025",€350k,https://img.a.transfermarkt.technology/portrait/medium/286643-1692960284.jpg?lm=1
817,pl1,30,Miguel Muñoz,Piast Gliwice,PKO BP Ekstraklasa,3,Centre-Back,"Nov 22, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,82m",right,"Jun 30, 2025",€100k,https://img.a.transfermarkt.technology/portrait/medium/510963-1671384784.jpg?lm=1
818,pl1,30,Jakub Lewicki,Piast Gliwice,PKO BP Ekstraklasa,36,Left-Back,"Sep 17, 2005",19,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,82m",both,"Jun 30, 2027",€600k,https://img.a.transfermarkt.technology/portrait/medium/929423-1718376010.jpg?lm=1
819,pl1,30,Igor Drapinski,Piast Gliwice,PKO BP Ekstraklasa,29,Left-Back,"May 31, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,86m",left,"Jun 30, 2026",€400k,https://img.a.transfermarkt.technology/portrait/medium/704970-1669141580.png?lm=1
820,pl1,30,Arkadiusz Pyrka,Piast Gliwice,PKO BP Ekstraklasa,77,Right-Back,"Sep 20, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,77m",,"Jun 30, 2025",€2.00m,https://img.a.transfermarkt.technology/portrait/medium/599733-1671386871.jpg?lm=1
821,pl1,30,Tomasz Mokwa,Piast Gliwice,PKO BP Ekstraklasa,22,Right-Back,"Feb 10, 1993",31,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,81m",right,"Jun 30, 2025",€250k,https://img.a.transfermarkt.technology/portrait/medium/266250-1671384713.jpg?lm=1
822,pl1,30,Piotr Liszewski,Piast Gliwice,PKO BP Ekstraklasa,25,Right-Back,"Dec 18, 2004",19,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,84m",,"Jun 30, 2026",€25k,https://img.a.transfermarkt.technology/portrait/medium/1069370-1671384902.jpg?lm=1
823,pl1,30,Patryk Dziczek,Piast Gliwice,PKO BP Ekstraklasa,10,Defensive Midfield,"Mar 25, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,82m",right,"Jun 30, 2025",€800k,https://img.a.transfermarkt.technology/portrait/medium/289165-1671385582.jpg?lm=1
824,pl1,30,Grzegorz Tomasiewicz,Piast Gliwice,PKO BP Ekstraklasa,20,Defensive Midfield,"May 5, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,69m",both,"Jun 30, 2026",€550k,https://img.a.transfermarkt.technology/portrait/medium/240458-1671385301.jpg?lm=1
825,pl1,30,Oskar Lesniak,Piast Gliwice,PKO BP Ekstraklasa,31,Defensive Midfield,"Oct 7, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,76m",,"Jun 30, 2027",€25k,https://img.a.transfermarkt.technology/portrait/medium/1032923-1671386769.jpg?lm=1
826,pl1,30,Milosz Szczepanski,Piast Gliwice,PKO BP Ekstraklasa,30,Attacking Midfield,"Mar 22, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,68m",right,"Jun 30, 2025",€400k,https://img.a.transfermarkt.technology/portrait/medium/321240-1669304082.png?lm=1
827,pl1,30,Michal Chrapek,Piast Gliwice,PKO BP Ekstraklasa,6,Attacking Midfield,"Apr 3, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,75m",right,"Jun 30, 2025",€300k,https://img.a.transfermarkt.technology/portrait/medium/117683-1671385349.jpg?lm=1
828,pl1,30,Tihomir Kostadinov,Piast Gliwice,PKO BP Ekstraklasa,96,Attacking Midfield,"Mar 4, 1996",28,https://tmssl.akamaized.net//images/flagge/verysmall/100.png?lm=1520611569,"1,79m",right,"Jun 30, 2025",€300k,https://img.a.transfermarkt.technology/portrait/medium/339510-1671385691.jpg?lm=1
829,pl1,30,Szczepan Mucha,Piast Gliwice,PKO BP Ekstraklasa,23,Attacking Midfield,"Feb 29, 2004",20,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,73m",,"Jun 30, 2026",€200k,https://img.a.transfermarkt.technology/portrait/medium/726397-1694616110.jpg?lm=1
830,pl1,30,Filip Karbowy,Piast Gliwice,PKO BP Ekstraklasa,17,Attacking Midfield,"Sep 3, 1997",27,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,82m",,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/300422-1694616173.jpg?lm=1
831,pl1,30,Jorge Félix,Piast Gliwice,PKO BP Ekstraklasa,7,Left Winger,"Aug 22, 1991",33,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,75m",right,"Jun 30, 2025",€300k,https://img.a.transfermarkt.technology/portrait/medium/251930-1671387008.jpg?lm=1
832,pl1,30,Damian Kadzior,Piast Gliwice,PKO BP Ekstraklasa,92,Right Winger,"Jun 16, 1992",32,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,74m",left,"Jun 30, 2025",€350k,https://img.a.transfermarkt.technology/portrait/medium/199299-1671386820.jpg?lm=1
833,pl1,30,Andreas Katsantonis,Piast Gliwice,PKO BP Ekstraklasa,70,Centre-Forward,"Feb 16, 2000",24,https://tmssl.akamaized.net//images/flagge/verysmall/188.png?lm=1520611569,"1,81m",right,"Jun 30, 2027",€600k,https://img.a.transfermarkt.technology/portrait/medium/470248-1722861820.jpg?lm=1
834,pl1,30,Maciej Rosolek,Piast Gliwice,PKO BP Ekstraklasa,39,Centre-Forward,"Sep 2, 2001",23,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,83m",both,"Jun 30, 2025",€450k,https://img.a.transfermarkt.technology/portrait/medium/401609-1677704636.png?lm=1
835,pl1,30,Fabian Piasecki,Piast Gliwice,PKO BP Ekstraklasa,9,Centre-Forward,"May 4, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,86m",right,"Dec 31, 2026",€300k,https://img.a.transfermarkt.technology/portrait/medium/255401-1681663569.png?lm=1
836,pl1,31,Rafal Gikiewicz,Widzew Lodz,PKO BP Ekstraklasa,1,Goalkeeper,"Oct 26, 1987",37,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,90m",right,"Jun 30, 2025",€300k,https://img.a.transfermarkt.technology/portrait/medium/78339-1658599136.jpg?lm=1
837,pl1,31,Mikolaj Bieganski,Widzew Lodz,PKO BP Ekstraklasa,31,Goalkeeper,"Apr 5, 2002",22,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,88m",right,"Jun 30, 2026",€200k,https://img.a.transfermarkt.technology/portrait/medium/516822-1711614917.jpg?lm=1
838,pl1,31,Jan Krzywanski,Widzew Lodz,PKO BP Ekstraklasa,33,Goalkeeper,"Mar 10, 2003",21,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,89m",right,"Jun 30, 2025",€50k,https://img.a.transfermarkt.technology/portrait/medium/790518-1694699787.png?lm=1
839,pl1,31,Kreshnik Hajrizi,Widzew Lodz,PKO BP Ekstraklasa,5,Centre-Back,"May 28, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/244.png?lm=1520611569,"1,85m",right,"Jun 30, 2026",€800k,https://img.a.transfermarkt.technology/portrait/medium/390168-1674130968.jpg?lm=1
840,pl1,31,Mateusz Zyro,Widzew Lodz,PKO BP Ekstraklasa,4,Centre-Back,"Oct 28, 1998",26,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,90m",both,"Jun 30, 2025",€600k,https://img.a.transfermarkt.technology/portrait/medium/297234-1674763076.png?lm=1
841,pl1,31,Juan Ibiza,Widzew Lodz,PKO BP Ekstraklasa,15,Centre-Back,"Aug 17, 1995",29,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,"1,87m",left,"Jun 30, 2025",€500k,https://img.a.transfermarkt.technology/portrait/medium/411294-1630448079.jpg?lm=1
842,pl1,31,Luís Silva,Widzew Lodz,PKO BP Ekstraklasa,2,Centre-Back,"Feb 18, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,"1,86m",left,"Jun 30, 2025",€400k,https://img.a.transfermarkt.technology/portrait/medium/367465-1548346354.jpg?lm=1
843,pl1,31,Pawel Kwiatkowski,Widzew Lodz,PKO BP Ekstraklasa,21,Centre-Back,"Dec 31, 2006",17,https://tmssl.akamaized.net//images/flagge/verysmall/135.png?lm=1520611569,"1,89m",,"Jun 30, 2025",€25k,https://img.a.transfermarkt.technology/portrait/medium/1167827-1702763758.png?lm=1
844,pl1,31,Samuel Kozlovský,Widzew Lodz,PKO BP Ekstraklasa,3,Left-Back,"Nov 19, 1999",25,https://tmssl.akamaized.net//images/flagge/verysmall/154.png?lm=1520611569,"1,82m",left,"Jun 30, 2026",€500k,https://img.a.transfermarkt.technology/portrait/medium/429713-1713619271.png?lm=1
